account_id,customer_id,account_type,balance_usd,open_date
ACCSB0MCKEQ4BLO,CUS88SQYLKZC99N,Business,108649.81,2021-12-27
ACC043S40PV2SF4,CUS9OV7YS1YZMZU,Business,54863.73,2023-08-04
ACCY9TTMES6BIK5,CUSK917IPEZY37K,Savings,107700.29,2025-01-25
ACCCKFGT5MSWO6E,CUSG3ZP9YKCEE3Y,Checking,79259.96,2021-11-06
ACCLTACUSKFST1S,CUSC7HKHBEDBPBX,Business,146287.68,2024-09-19
ACCABR32SZLZPIM,CUSNURA46ZP4EJ8,Savings,72937.94,2025-01-20
ACCIFBQASYL0Y06,CUS5SRF6SC2SBH6,Business,91485.78,2025-11-14
ACCZ3SHYBEANQ9U,CUSX65NB97BUURQ,Business,9927.73,2020-11-18
ACCC3PYVHF6NDNV,CUSTWCPG4MXLPZA,Savings,103569.46,2024-04-15
ACCW3R08G8QV86X,CUS9IUE1JJM5TOI,Business,131629.77,2023-09-10
ACCRCOWRJO9B0E0,CUS7QK4K6ILSIDB,Business,81102.96,2023-06-19
ACCBJCOI9YEA0ZY,CUSH28WI9J4US7Q,Checking,1139.17,2022-11-10
ACCL8BPOSE0FRHP,CUS9RJSK9I3JCJ8,Checking,94754.63,2021-03-08
ACC3EOKSMZ942IL,CUSV1FJ2AOY2XDE,Savings,178432.15,2022-08-17
ACCB1O404YU8TR5,CUSQMUJVKLOLURC,Checking,95766.96,2022-03-17
ACCI8BQQ4RDGO4M,CUSZX9SKP2486J7,Checking,29651.19,2022-09-21
ACCJB3YXGI44Q1C,CUSW6IR0RNVPCIW,Savings,115068.8,2019-08-17
ACCU2B6GELEAJ71,CUSFZB59TMVGYTK,Checking,157204.28,2024-02-27
ACCUOX7N2CE27B6,CUSCWYU2Q3S3WR3,Business,141543.03,2020-10-22
ACCSEDJQSTI2BUW,CUSG2721H5YO8ZM,Checking,129832.97,2023-10-22
ACCSNG3PU8QI1EI,CUSKK7I7WDRTTNA,Business,22086.51,2019-02-20
ACC5CPGAQJWYB10,CUSF6D4I2G12LRU,Business,44050.22,2020-06-25
ACCONX2HO6RIBE8,CUS16CZEOL2NBTD,Business,72072.55,2022-05-09
ACCIH8IXKBB0DUQ,CUSL5U07W1N50ZA,Business,90340.56,2023-02-24
ACCJXN6P5BEQTB3,CUS6VSB4SZ46T0R,Business,137849.52,2021-10-14
ACCHOZN46687N5X,CUSR3VCJB64Q572,Checking,75882.04,2024-01-29
ACC6TG4M6X107XO,CUS7L695LBA9F81,Savings,153721.11,2021-05-06
ACC4RRXJF4RKMS6,CUS28YI34E84E5W,Savings,171241.39,2024-08-29
ACC15H1C5GQUTBN,CUSH0VUXZ0SDAQ0,Checking,159338.36,2022-06-14
ACCYPAJWBWI9LVZ,CUSI75NHO0KFK5S,Checking,185826.61,2019-02-12
ACCUZ4H72UQFAGJ,CUSM1FZS5XMGSFF,Checking,52133.8,2022-01-23
ACCY1U18498FU1X,CUSNS8R7XP42K8U,Business,47945.69,2023-08-02
ACCZJWIL44YOI0Z,CUS0FP54WB2CVB6,Savings,175793.33,2020-02-02
ACC1KTTZ4L16TQL,CUSKKQMLWDVI2CP,Savings,181624.31,2025-12-16
ACCHHOG6E0POFGT,CUS7TPWN4FKGXPN,Checking,55803.32,2019-05-08
ACC475YROONLORF,CUS6GOUTNR1DWEZ,Checking,61357.64,2020-02-18
ACCAYP641UNJOLR,CUSUQLN6BGUAXNM,Business,45310.85,2020-08-28
ACCD3R01SFTAPTB,CUSTT47KKGWOECN,Business,121491.04,2025-04-11
ACCGMXL6QFWGEYN,CUSGD76T04WY48Y,Checking,39600.22,2023-03-12
ACC86FY4MP8RQTR,CUS0F04HYWXJMWK,Checking,69837.17,2024-04-11
ACCW3X8FU95MPN7,CUS22YD75DCPXHQ,Checking,123615.11,2025-04-14
ACC5NFLSQZYY985,CUSM922RFS3S5S6,Business,18979.56,2022-07-14
ACC9U4HJVNUEKTI,CUSSSJQKFOU2OK4,Savings,101201.17,2022-03-20
ACCQOC38BXCEJBS,CUSCYN83Q91WU9K,Business,41843.4,2020-04-19
ACC02UP168H9L6D,CUSPSLBCRKJQVAI,Checking,22505.61,2025-11-28
ACCYDQES90N3OUC,CUS40T6C0Q2BRBG,Checking,56315.36,2022-05-05
ACCUS5DNVPGRUOV,CUSTXNJLJ0T31EW,Checking,170337.49,2023-04-17
ACCR3AXGTOW2DNH,CUSJ0EJRLXWV0SQ,Business,50706.93,2022-10-18
ACCADEFUN036N9W,CUSMWDGT7UED396,Savings,186236.18,2021-11-16
ACCQRC8COZ1YE6M,CUSZ8VJ5LVX7DI5,Savings,188795.29,2025-03-01
ACCQE62Y961DWZ1,CUS90QVI3ZAL0QQ,Business,193286.8,2025-09-15
ACCOODZX1GJP31H,CUS3NDTTUM2IXEX,Business,60016.93,2023-11-22
ACCZM276BXA3G7H,CUS2C3F2SD5XC05,Business,30241.37,2022-12-01
ACCOUO6KPQI4G4Q,CUS78JP289WAYM9,Business,111057.93,2020-03-20
ACCUHEJPS1PT0AX,CUSQLEDBDB3WE44,Business,82848.25,2025-04-18
ACC877JVJR78IO7,CUS3GBEHEW448HM,Savings,30855.9,2020-09-15
ACC1BT4QE0QDU7Z,CUSL89P4O4V21MT,Savings,2164.8,2021-11-22
ACC3MS3ZSDSL8WM,CUSBMZHWMPVPIJJ,Savings,70188.15,2021-07-20
ACCNDAHNLZW4DZ6,CUS4W2RY7ISLGUD,Business,39029.85,2025-05-25
ACC6C1TP481X4UI,CUS6XH88L4MUIY8,Business,147805.65,2024-11-05
ACC4JULAC79HFR5,CUSIOZVRMDFYHB5,Checking,84391.67,2022-10-01
ACCPD8Z3B6QV769,CUSL946XEM68MDU,Savings,152338.74,2021-10-09
ACC8V429LM84547,CUSGIXQ3WGATSXY,Checking,136633.07,2022-09-08
ACCU56CYQO0RVGG,CUSEXS66TFCJP0F,Checking,142956.0,2023-10-01
ACCHWJV88YFVWE2,CUS45H2YTT3914X,Checking,170653.84,2023-03-05
ACCUVZNYFOKVLA6,CUSGJLLYNUWTHT9,Savings,194795.3,2019-06-25
ACCRTPAQ1Z3GQKU,CUS89XYFF0OAKH9,Business,85450.86,2019-02-03
ACCVRISDYCWMEBH,CUS75L05Z4WFFXK,Checking,25699.45,2025-03-24
ACCQYQHW8VD8OT0,CUSD46QWJS2H7TH,Business,62211.34,2021-08-30
ACCZBI5GF9622ZZ,CUSPYWJ07IX0AJZ,Savings,26672.68,2023-09-10
ACCA37EICXBZLND,CUSI5HDQCEAI5W5,Savings,63791.7,2025-10-14
ACCEMJ77TACPKGQ,CUS3OT3HEI51ZBA,Savings,117832.59,2021-11-04
ACCHCO6ZYO4O72E,CUSBXTJ9P3VULRR,Business,15751.63,2021-02-03
ACCGRNUL3R50M51,CUSHENHUB8JZ0PB,Checking,44245.29,2019-04-21
ACCJ5AHLOFPFC18,CUSCV1AV146U0O9,Business,173758.05,2020-04-15
ACCLKI8SEXZXA32,CUSFOUE7GY7W59B,Savings,10358.03,2022-12-07
ACC9XYNDNWPT9KA,CUS47ARK3FTMNO6,Savings,61713.76,2021-08-11
ACCQKA4C6BIV9H1,CUSN2NRJ45E58TA,Savings,9030.58,2022-04-22
ACC1DPBV6AC8T4R,CUS0IEFPUJK0MD0,Checking,16626.66,2019-05-21
ACC65RT9G508TZQ,CUSFY089OTK7D0D,Business,27995.42,2021-07-13
ACCU8IF86U3EXQZ,CUS71YTGJOE4LY1,Savings,138485.8,2025-05-12
ACC13ZOJ09A7YPM,CUST11R52QKFH8T,Checking,74435.14,2020-12-08
ACCWDBXB5UVF438,CUS1USTSOLNOJEB,Savings,112540.58,2021-07-13
ACC3014C3TVWKQS,CUSE1OCJXZEFLI4,Savings,135685.67,2021-10-23
ACCS1L5CYRCH0V4,CUSF9HIRWGMG579,Checking,80668.93,2020-11-28
ACCZA17XUYN6K3M,CUSE58D0H4HL9FP,Checking,159871.79,2020-04-05
ACCKI0YF3RVOE4F,CUSU4XLAEGEYK00,Checking,35862.58,2022-03-09
ACCSE12M3UJSVD7,CUSIS8MJZPMKS1M,Checking,19500.93,2021-10-18
ACCHICMO8LSBHFY,CUSIDZDTZT3N3KP,Business,53145.94,2019-03-15
ACCL6UMLWFXUE7P,CUS8LK7ARHUI9CH,Business,45312.84,2023-08-08
ACC979SU1VFE0BM,CUSK5U6BZ23P8TS,Savings,182011.2,2021-05-04
ACCB1M3560Q41NV,CUSP1PDV6GCZCIV,Checking,50191.33,2024-10-08
ACC8418K83PDRCF,CUSHGS8VY6FK45D,Business,169117.88,2021-11-21
ACC6XM9WF4N03ZY,CUSSZEXSGQWVKVT,Savings,143468.52,2022-04-02
ACCR2BFHQRVTKT4,CUSTRW1W2L6JL49,Checking,179770.62,2022-01-17
ACC1TKUU2HX7OLI,CUSKS3U3BESBFRZ,Business,33329.78,2023-01-06
ACCVH9S0HTNJ38T,CUSPT4L37GMJVCE,Savings,84649.21,2022-02-20
ACCDRJIE9KCZW0H,CUSSVWMU5EJALFU,Checking,101693.97,2022-11-22
ACC68ZPWM9OVDOS,CUSA3YESXMC8V5Q,Business,137283.49,2024-05-29
ACCUMG2AGMBI4EQ,CUS7G9E8QONIH00,Checking,179002.48,2021-07-12
ACCLT3YC2MV5XZN,CUSGFXQ9G0UD7QP,Savings,6650.87,2019-12-04
ACC7K9QUKCSET54,CUSXFFSHS7QV8P1,Savings,111376.29,2022-11-03
ACCGP708XVLA3XF,CUS1ABE8ULSNG0R,Business,162954.47,2024-08-08
ACCIOQT4F8MW2DY,CUSPL5YY7VH7QQX,Savings,75242.08,2023-02-18
ACCLX5JEXL8ZHZ2,CUS4COEF9I17MVN,Business,49161.65,2020-08-18
ACC893OWTEXQ01J,CUSWRQY3UYYJ4NZ,Savings,104965.42,2023-09-11
ACCBF3TL46B66K9,CUS9L4MYIYHUIVG,Checking,145852.98,2024-09-13
ACCD9MP3N6H9JNE,CUSC5OF5F9TV4DP,Savings,91308.59,2025-11-27
ACCWWPRQK4CWOOS,CUSV8IREIZZPXF6,Savings,110205.25,2024-01-22
ACCEYD2B7IOO01B,CUSJHS1A77FUZ9J,Business,174363.72,2019-06-06
ACCLU678NPHP25I,CUSWQWCGALSOC3P,Business,60879.53,2023-11-07
ACCZYBTOYXV4DLO,CUSIUE0XPH8IGZ3,Business,17962.77,2022-07-19
ACC8J0526I0D7SA,CUSKHOJ17JD32YD,Business,130377.4,2019-10-07
ACCTAOSFQLBCXQG,CUS81AOB0RSUYKY,Checking,60159.62,2020-10-01
ACCCADKQRW5R39S,CUS642XV3UJQZUN,Business,42319.44,2024-05-24
ACCDBGWG57WTNOF,CUSQPL50JWXSBU6,Checking,290.22,2025-08-06
ACC9SEDV8A95CS8,CUSF2OQGD002CXS,Checking,120655.02,2021-12-19
ACCPMO0FOE8PD7H,CUSXSDJL0P0PS41,Business,128802.87,2022-01-29
ACCPZY4D86JW0EL,CUSYOGPSKY885BD,Checking,20778.58,2023-08-25
ACCGDBQ9O4EJOR6,CUSQCD0Y4Q9YG0Q,Savings,112815.36,2020-04-11
ACCT4FNMGZ0PDTP,CUSRHZ16OWXAFOX,Business,59731.5,2022-11-09
ACCN857R64Q1502,CUSKXXJC1GV01HH,Business,526.52,2025-07-07
ACC23FJY2O5POZH,CUSQVDPMM9XAGI3,Savings,50462.5,2021-05-21
ACCPI4PGZ4VODWI,CUSV8C1NP55ED96,Business,59455.56,2022-01-14
ACCIIB1CXE7FUAL,CUSCN49P1MGPEPY,Savings,66822.37,2019-06-29
ACCZ2JOLZ2DD8D2,CUSIN2BU4WA2GBZ,Checking,88604.45,2023-02-23
ACCAQTPZIWUQ9FO,CUSHE0HCOXJ3ARA,Checking,66355.59,2022-11-29
ACCPSDMZ51NEIDU,CUSBHK04H7O910Q,Business,1547.16,2019-02-13
ACC9TI8WYINGWKB,CUS1X933VQZ5595,Savings,160400.68,2021-11-19
ACCCYFOE1U3VD8Q,CUS4CEP31S19LLY,Savings,192990.49,2021-08-01
ACC3B07HJXN9MD4,CUSIUUBPZ4PZEAF,Checking,181719.77,2025-10-11
ACCRHA49E0JHHWR,CUSYBUP2B3E2NGT,Business,49350.92,2023-08-08
ACCSYE81EEGXMOH,CUSSVV6AN0XDRKL,Savings,92437.1,2021-01-10
ACC7S3VZ6ASNO25,CUS02KMCC55LDD6,Savings,146541.39,2025-06-11
ACCQUJUKW75RX2O,CUS0VB9U2PRTFIT,Savings,76046.88,2021-11-17
ACCJ5S19VTK5RFB,CUSQZG2R7UC5UX8,Savings,145092.7,2019-09-19
ACC6IJ0X4SRZBAQ,CUS1DIONJORB0MR,Checking,150582.75,2023-08-31
ACCM2TNBOYT25Y9,CUSKL6R0U44N9YM,Business,25109.49,2023-12-23
ACCQLBCEE5TI7N4,CUSBDTWH7F0X38F,Business,91778.72,2023-04-25
ACCJXPVSI1HA8BO,CUSV4WJ2MLCWCEZ,Business,66176.06,2025-04-01
ACCJ37Z62H39TG2,CUS1AIHZWAGGABD,Checking,170099.65,2022-05-10
ACCELWLQ4V26OCQ,CUSRDSGQGLUGBWE,Checking,174780.96,2021-05-19
ACC5N0JGWS3XWFV,CUS0ILGD9KX1ML8,Business,185512.87,2022-11-13
ACCSTOG1ENWZ3UF,CUSQXAR72RW4SFM,Savings,119986.28,2020-08-04
ACCNG5VODZZO8PT,CUSWZ4WCGIELGV3,Checking,34925.84,2021-11-23
ACC2JVZMMIP3NMA,CUSKJ3N18DAJ5QZ,Business,174425.8,2019-07-14
ACCM4PQR50YPE8E,CUS1T7WTQ39CBJD,Checking,68142.78,2022-09-22
ACCA40G25X99JGY,CUSK6HTQV584S38,Checking,159076.52,2024-04-15
ACCOHGDA38TOQSW,CUSAUXH3A5O9V7Q,Checking,167073.3,2025-06-01
ACCYMR7FJ81AUHR,CUSUUQW3BCINZPD,Savings,186487.93,2024-07-01
ACCOB6T26KAN8AM,CUSNDZ4VGYUYCDM,Checking,119158.45,2021-07-15
ACCLRY24JTETQ05,CUSOP39R466JA36,Checking,41517.36,2022-05-16
ACCZ5XO7PX62N35,CUSD89LR3SOCC5C,Business,177560.7,2022-01-13
ACCI8SBUDMH1Z2F,CUSRSNEY0ERI41C,Savings,92075.03,2021-07-31
ACCBW18M56PCHD3,CUSRBOB2B9JXT83,Savings,30806.01,2019-09-17
ACCSQQQ9Y712T6O,CUSKFH0XJVQWEBL,Savings,8615.01,2024-10-26
ACCUIQQWPI87B18,CUSUK1HBH3OYBY6,Savings,180532.69,2021-12-07
ACCMSXP3QSPV029,CUSFQGUX3BEKIDU,Savings,96695.09,2019-06-25
ACCHIAIC60BW3MU,CUSD6IJQADH9FAK,Checking,151393.0,2023-05-29
ACCJWT43QPMROO2,CUS7N32GEF7VCNP,Business,11431.8,2023-01-07
ACCIBRLAN5Y0BIA,CUSA18QTYW45KWI,Checking,115789.64,2022-03-07
ACCYOEMNGUK67P3,CUS4G1NTY7UFBWB,Savings,9260.64,2020-10-21
ACCD3GZBXXBNE56,CUSUNS8EURXT1KJ,Checking,186842.53,2024-07-13
ACCEKG2UVLE90OE,CUSYAAGT6VX9HE1,Business,125251.18,2021-04-23
ACCN185127ACW39,CUSANLTR6WB1DSY,Business,58064.9,2019-06-26
ACC69NXAHD0WM66,CUSEARXWU2P8NF3,Business,32291.68,2024-04-01
ACC91K8EEG7Q9FE,CUS64RGB40DKD9U,Savings,62730.68,2021-09-07
ACCUL6OGO7J9ZX6,CUS24EQKQ7MOU3D,Business,144739.56,2019-11-15
ACCW08JPGBLF0RW,CUSL7UB8HLAR1VY,Checking,192050.83,2020-12-12
ACCIE7JW57AJV3A,CUS7MAV097FFN2O,Savings,48930.02,2024-10-13
ACCOX0DVIG63TDE,CUSCHKKQ8ADX7E4,Business,73967.97,2023-07-01
ACC7FUAQY62EYIL,CUST9U8R44FNZWP,Checking,187972.66,2024-02-10
ACCSP9RHLGQYA9F,CUSTRIN04H080BU,Checking,62472.71,2022-01-13
ACCOXLDL0BMQ3VK,CUS99JLROHUXOW9,Savings,102853.1,2022-09-03
ACCX61EA6CJJQJO,CUS5D3LCQXIPE46,Business,32495.38,2021-09-21
ACCOJHE9U2HDGQU,CUSOYOBI85NAF7Q,Savings,127639.59,2020-06-02
ACC4W7WIC3Y9AI9,CUSJ9U75FUFKXPD,Savings,129976.97,2020-10-05
ACCVT03ORZRZO6P,CUSGI7LI9WBKI11,Checking,1359.11,2022-06-02
ACCP33NSDL6T9IC,CUS4F7T8X9LFXAF,Checking,62942.83,2020-04-14
ACCHWV5ZDOZIM7I,CUSHCUA09PCIFLW,Business,124367.59,2024-10-06
ACCT3CVIV29YOHG,CUS0I86HAOOSU00,Business,29441.7,2024-01-07
ACCX6KIPG2ELCMR,CUSXRXLL9VM5OU2,Business,88269.63,2024-04-02
ACCIR055CBOMWUU,CUSOKSVT2H6SD40,Savings,23410.66,2021-02-22
ACCMWTUNHORXVJR,CUSDK4GWEE4VW0C,Business,108283.63,2021-11-22
ACC0WF4TU5RXR5M,CUSKVD08RYDYJ28,Savings,158836.89,2019-10-20
ACC70K6LAW7Z3JE,CUS1XQ9JY47BS26,Savings,164112.33,2023-03-19
ACCNI0JYV9F3FTC,CUSXJIQG4KIX9QY,Checking,79427.52,2024-06-26
ACC9V5G36X74Q4U,CUSSW9ZG65MDQPJ,Business,185909.95,2024-07-08
ACCOD82TR0BKFVN,CUS8X00HXG0C8TW,Business,84793.74,2022-04-01
ACCMSN4Y4Y2VMQN,CUSEUBTEAOA5H9K,Checking,101985.01,2023-03-07
ACCE6UUPRJXX2V2,CUSOMN23MR1KMAQ,Checking,185089.16,2024-09-17
ACCHAWYP1H3LL0U,CUSF67Q0SWUECCC,Business,176764.29,2021-01-21
ACCSI8U4LH61FPR,CUS88JO8B81CUMY,Savings,17567.8,2025-05-18
ACC8O27VGNXPDFA,CUSUF6DQVTO0F0J,Business,142035.54,2020-02-01
ACC30VE3E6IH6WL,CUS8CLUT5GKV51B,Business,190472.53,2019-02-16
ACCI9OVEZHK4S1P,CUSA52960361I2H,Checking,121849.65,2020-10-18
ACCOB6A43NMFPGX,CUSHLQ3ILP1BUS1,Checking,13242.32,2023-05-11
ACCELINW5RJ8LG6,CUSOFK1W35807QF,Business,105707.38,2025-08-10
ACC33B79PRP6WRX,CUSNHK95HFDCA8U,Business,29406.49,2019-01-04
ACCC036LRZTK6EX,CUSMXO1R5SV0S0H,Savings,71659.91,2023-01-10
ACCFNX5KV7FLBXQ,CUS8JO7I4N2PTDQ,Checking,7259.48,2020-07-13
ACCFE5JSYTC1ONL,CUS5CVIQG2SUUGX,Savings,15579.74,2023-07-12
ACC8KX9EH1WDL39,CUS5JTDJBK2U1YD,Checking,8539.99,2021-05-30
ACC94T6SVTATXX1,CUSUFD6FBRMWV68,Business,137717.32,2023-08-05
ACCVGXZ2HBJB8C8,CUSPL4ST9QQOGUG,Checking,11421.91,2025-05-13
ACCMPQIP78C2G52,CUSAQ73XH0QH5L2,Savings,90581.38,2021-07-28
ACC9OTRZI5MQIJU,CUSYCCD0BCQKJU9,Checking,139451.32,2019-10-06
ACC4CB3BCCO7JMU,CUSKGLVJQCC2SGL,Checking,170815.69,2023-07-27
ACCH4LXG281MRGY,CUSH0OJ095XWUII,Savings,162925.61,2023-02-05
ACCDB9QOZ8XBX0G,CUSEEJV8QTLZPE4,Business,48477.67,2022-05-04
ACCAHO9ZWXEULC4,CUSZU2I3YVJNMBE,Checking,43370.67,2021-07-28
ACCBDCMGPCMOSYW,CUSOF3V7NQ22S53,Business,130581.39,2020-05-30
ACCTNOH6RW81O0Z,CUSNQGNRHP36KY6,Checking,29139.08,2022-04-16
ACC7D4SSFN7KX7R,CUSGTYN6MHJ1RI7,Savings,149607.7,2024-08-03
ACC6E39T5C4WK61,CUSF20KSIF8MKM2,Savings,80016.6,2023-03-21
ACCG3YNMVJ8C0MC,CUSZT51PYEXPQX8,Checking,128461.59,2023-03-01
ACCP7RWGI3XADF2,CUS843OBQGVWZGM,Business,55115.55,2021-10-02
ACCY9LDYVHA14Y0,CUSFPP4X6CW2YWO,Checking,43620.22,2021-01-20
ACC7H6REKT312B1,CUSL8VDE2HEXSG6,Savings,94601.84,2019-03-04
ACCE8PIEBP38GS4,CUSB0WYHKDVUWJR,Savings,127155.55,2025-05-02
ACC8Y9OKFS7QHDC,CUS96NJWU73365R,Business,1511.69,2022-07-21
ACCHW1NGTM608K9,CUS9KTAXY5HYPRB,Checking,128715.68,2019-06-28
ACCJR7KO6A7YALC,CUSUCBF8OXVGVPP,Business,125014.91,2025-03-08
ACC3HCMQ637RSBT,CUS8VQWMRF2C16B,Business,46843.2,2019-01-04
ACCE1G7DB155LTA,CUS1A0UEPMF0O6J,Business,64370.74,2022-01-16
ACCL54YG6Z7EX7X,CUSAM148P0TVHHP,Business,155381.69,2022-10-09
ACC0NZUKCOD6ORP,CUS4SO3STYPTY3B,Business,30710.51,2021-04-10
ACCLPXFRZ90PHXZ,CUST0JCFZ0CB0SU,Savings,31198.12,2023-01-17
ACCN0HYWFURXR97,CUSXUSTAI66YDHA,Business,87834.8,2019-01-03
ACCFYOT7Y1RSLLR,CUSD69JP59667T5,Business,83427.67,2019-11-04
ACC8H6GOTI6KK49,CUSAX6JSTEKZBVU,Checking,86741.63,2022-08-06
ACCJ4TIU69GAB2T,CUS7O2G2YM5UCCL,Checking,63104.96,2019-02-24
ACCDPRQA6OXZQW7,CUS952VP4YCQZGS,Savings,74164.54,2023-09-15
ACCYOTJ8D5ME67Z,CUSUWWQPLFKUDKS,Checking,121239.42,2022-04-21
ACCGNZY8HN7Q3ND,CUSGI3PMYY0G52R,Savings,77292.18,2019-02-04
ACCJNDU86OWBUA3,CUSBIEVZEX99D9S,Checking,43793.39,2025-11-10
ACC54BFR5I0RKQF,CUSANK41P8BDBLE,Savings,76378.25,2020-12-24
ACCZIOY1NYR3SBI,CUS4DS5EOM27GOW,Checking,102137.25,2022-12-14
ACCLRU0AK27XWVH,CUS0PNGHWVESR95,Business,191579.12,2019-09-16
ACCZLPF84RVDJ6F,CUS6RJ307A40BR1,Business,153937.83,2019-01-08
ACCCFNHJQADEE1W,CUSKWY1WO0TVM26,Checking,95813.1,2022-03-25
ACCZD8DDG1FG92I,CUSBA3WOHWR13MB,Savings,179688.76,2022-08-15
ACCOQSC40BI0A9X,CUS8AKCEL35Y5Y1,Savings,112349.66,2024-08-24
ACC5TQ1CFRXWTAO,CUSTZNVN1FMJJXA,Checking,47529.08,2020-09-30
ACCVI3KQAGW7CPZ,CUS5TD7KZWBCYAU,Savings,155891.47,2023-07-17
ACCOLLAN14JT664,CUSD762WPZ460EQ,Checking,48502.82,2020-02-14
ACCITEQEZ7039BX,CUS7PUC624SUTQD,Savings,42702.42,2021-08-19
ACCNN8T92ABMU17,CUSLB6JOGBFK3B5,Savings,23839.71,2021-04-05
ACCGSEYPKUNHKCL,CUSKA10J4OG054E,Business,57381.77,2020-11-25
ACCE00FOGBWJXTX,CUS5E0J1JTEOCMZ,Checking,171387.0,2024-04-20
ACCDZZCGKJPRVLW,CUSAAMD3BHMMWZ0,Business,25702.65,2023-08-16
ACC2HRCJ52LX3TF,CUS4OZPV60Q3R66,Business,2991.99,2025-05-04
ACC06LIFUT5777J,CUSDVFD73D31P6K,Business,152528.46,2020-05-17
ACCSJGU7QZO77ST,CUSXV5ECAZ5JL9Y,Savings,129182.89,2021-10-27
ACC6WPORILXRSJ9,CUS8GY39BU4UZ2Z,Business,126853.07,2019-09-11
ACCFA3O86DLK36T,CUS8MJGQCFKGY3A,Checking,192042.54,2022-03-06
ACCEFIZWFQWPCSU,CUSVUYTA77FLUNI,Checking,48421.65,2024-07-28
ACCZE0R4ROE2110,CUSMSUBEMMWFHLG,Savings,152044.62,2020-08-18
ACCD4GDIZPSAI5M,CUSYUSTJB95WKXG,Savings,8228.38,2020-11-28
ACCEKGCL5PLI1CR,CUSAQZQS5LAIPFY,Checking,37584.33,2024-05-20
ACCYUY7Y7L6O3IO,CUSD1QE5QMR6QC0,Savings,47959.3,2023-10-29
ACCSQMN2NJHLUGT,CUSTCQT617U599V,Checking,175929.94,2023-07-17
ACCKU0AJZEZ3EYY,CUS2VMHLFLQ6FQ8,Checking,37527.63,2019-10-19
ACCFQW2N6W4Q9PS,CUS0NEVEEY2R5F8,Checking,173289.2,2022-10-17
ACC09VOID623BCE,CUSOUIMOXBCWYXB,Business,185425.15,2022-07-05
ACCJIZUVYS1VUTA,CUSEMTCOODYP0BY,Checking,99162.81,2025-05-23
ACCX1Y8W90WOP0L,CUSRHLJMALPAQAP,Business,192548.29,2021-01-10
ACCGJ5MEAGSLISJ,CUSNAIPWH57A8VR,Savings,106824.74,2024-02-12
ACC0EFRNB5VAANW,CUS56TIZANKUMY7,Checking,74678.73,2019-03-20
ACCJUOIEN3SPDE6,CUSE2U2GWC52EWP,Business,154240.02,2023-02-09
ACCOX39IXCVCD9U,CUSESBGVSP1YB18,Checking,193025.61,2024-08-07
ACCG1BO4CGFI81G,CUSAFZ7R1PEZDXX,Savings,127675.74,2019-02-06
ACC8OLW9F97XZ0D,CUS11LVH48WSPBA,Savings,92589.21,2021-04-01
ACC3KKG7WHY0NV2,CUSGGLND6VVJ2TU,Checking,115166.49,2024-03-24
ACC9XETOL6SZHKU,CUSZQXY0UXMB5NM,Checking,188856.26,2024-04-05
ACC9JSS5DU9G2AS,CUSQG14NSXVOGW2,Business,196831.46,2021-12-30
ACCX511AEEFNTF5,CUSGK5U0RCZ9E8Y,Checking,118277.71,2019-04-15
ACCDKG1XDLF6VFY,CUSZOQ4F5MGTF09,Savings,169422.48,2021-05-04
ACC8QB46XWHTF7A,CUSUIHBQHA5TIN7,Checking,89413.57,2023-06-19
ACCOU4NQ3H9984Q,CUSBCNZA5RD43AC,Savings,86475.75,2019-06-01
ACC5JLSDYGN4CVW,CUSRZ87SUU20WJI,Business,65256.03,2019-02-21
ACCWKUGS267G9B2,CUSVUO0YS7XCCSK,Business,149364.45,2025-08-14
ACCA7E3MUFIQHH5,CUS94U6PFXDW9A5,Checking,108668.1,2024-09-25
ACCZQFRERT7HKYJ,CUSQT2DM5BF4R8P,Savings,114443.11,2021-12-20
ACC979Y0O5TNY6R,CUS996N97EMU0IE,Savings,11141.4,2023-08-23
ACC4UN136SDXML5,CUSPOPXDX8IAUI1,Business,145761.01,2021-06-15
ACC5C69NMVMJWJN,CUS1XOETEF47W0J,Business,128266.3,2023-02-25
ACC8WE9EQB38Y9L,CUS526VN254SG1O,Savings,16610.23,2022-01-24
ACCR64H4SKZJB6W,CUS99OONLYDR3I6,Checking,77241.81,2020-02-07
ACCXQCTXGY5ZNCY,CUSEGS0ORHNC6IT,Checking,83267.93,2020-11-05
ACCJ6AIG45HG5Q9,CUS9U0CBE9LL4VA,Checking,56710.4,2019-12-27
ACCZ4NSBFNFEUR1,CUS8FH33DJN4TYT,Savings,182561.21,2021-04-30
ACCMDKIPDOCZ53F,CUS6IJKUUHCLRR6,Savings,148981.73,2020-11-22
ACC0LYPSC839F6C,CUSAMKEHIBZ2S1C,Savings,115485.43,2023-08-03
ACCQ5TA5SQE17BI,CUSIA6L1D298SXT,Business,5652.79,2021-02-17
ACCQZCH6B9VC4C4,CUSSOB6MMBN3L9H,Savings,80298.48,2020-03-02
ACCSB52L0SVJ1UX,CUSJ87MTCFVXSL5,Checking,141999.63,2025-01-30
ACC4H79PGXRLSD3,CUSUAVW234GUW1V,Checking,101434.56,2025-02-22
ACC11CMN41I9MRJ,CUSCZ2YVKBWVU55,Savings,50525.7,2022-06-05
ACCC2DUFXJ2T9FT,CUS03THC90KRENC,Savings,186148.93,2022-06-30
ACC5FCVALNEBS7K,CUSGI7LI9WBKI11,Business,156000.61,2019-06-10
